rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,88.87,优先Call候选,137.660004,59.98,0.59,0.03812080,0.07757342,0.06804256,92.8,81.25,91.6,83.43,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
2,MSFT,Microsoft,Information Technology,87.61,优先Call候选,394.299988,53.31,0.73,0.01328600,0.01673473,0.06674237,98.2,72.97,100.0,84.72,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
3,DOLE,DOLE PLC,Consumer Staples,87.31,优先Call候选,14.36,56.08,1.56,0.02206406,0.00842697,0.03907381,98.2,76.02,88.8,82.44,100.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
4,CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,86.99,优先Call候选,29.985001,64.59,0.81,0.04879332,0.05026277,0.12009716,82.9,77.51,91.6,82.44,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 新金叉
5,PDD,PDD Holdings Inc. - American Depositary Shares,,86.95,优先Call候选,87.415001,62.45,0.97,0.03022985,0.04877028,0.14853501,82.9,76.71,100.0,83.43,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 新金叉
6,PFE,Pfizer,Health Care,86.88,优先Call候选,25.200001,59.79,0.4,0.02148362,0.01062771,0.04153755,95.5,74.16,88.8,84.72,30.0,100.0,early_transition,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 新金叉
7,BKR,Baker Hughes,Energy,86.75,优先Call候选,59.740002,60.24,0.82,-0.01402868,0.05501107,0.05912602,87.7,73.3,83.8,84.72,68.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
8,FOX,Fox Corporation (Class B),Communication Services,86.64,优先Call候选,52.209999,60.34,0.23,0.02735142,0.02988458,0.14345158,95.5,73.34,100.0,84.72,30.0,100.0,early_transition,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 新金叉
9,IDXX,Idexx Laboratories,Health Care,85.96,优先Call候选,566.369995,56.4,0.29,0.01830309,0.03340875,0.04209350,92.8,74.45,100.0,84.72,30.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
10,VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,85.39,优先Call候选,43.98,57.12,0.49,0.02231520,0.01805553,0.05139847,98.2,67.1,100.0,82.44,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
