current_rank,ticker,name,sector,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return
21,BWFG,BANKWELL FINANCIAL GROUP INC,Financials,21,68.57,,21,67.650002,0.01359938,40,66.709999,0.01409089,,,,,,
22,FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,22,72.760002,,,,,,,,,,,,,
23,MBWM,MERCANTILE BANK CORP,Financials,23,61.740002,,,,,,,,,,,20,62.139999,
24,STNG,SCORPIO TANKERS,Energy,24,84.510002,,,,,34,83.059998,,29,82.18,0.01070818,8,82.290001,-0.00133675
25,GNE,GENIE ENERGY LTD CLASS B,Utilities,25,15.75,,37,15.735,0.00095329,,,,,,,,,
26,ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,26,42.34,,,,,,,,,,,,,
27,FFIV,"F5, Inc.",Information Technology,27,411.709991,,,,,,,,,,,,,
28,EBAY,eBay Inc.,Consumer Discretionary,28,107.75,,,,,,,,,,,,,
29,ROIV,Roivant Sciences Ltd. - Common Shares,,29,40.82,,,,,,,,,,,,,
30,RRBI,RED RIVER BANCSHARES INC,Financials,30,103.480003,,12,103.175003,0.00295614,,,,26,102.860001,,23,103.360001,-0.00483746
31,AMD,Advanced Micro Devices,Information Technology,31,516.130005,,22,503.600006,0.02488086,29,521.094971,-0.03357347,,,,,,
32,FVCB,FVCBANKCORP INC,Financials,32,18.469999,,,,,,,,,,,,,
33,INSW,INTERNATIONAL SEAWAYS,Energy,33,103.720001,,,,,18,104.589996,,32,103.900002,0.00664094,28,104.495003,-0.00569406
34,TRST,TRUSTCO BANK CORP,Financials,34,58.450001,,32,58.419998,0.00051357,,,,,,,,,
35,EWTX,EDGEWISE THERAPEUTICS,Health Care,35,44.400002,,,,,,,,,,,,,
36,DVN,Devon Energy,Energy,36,50.240002,,46,50.014999,0.00449871,,,,,,,,,
37,CXT,CRANE NXT,Information Technology,37,52.049,,,,,,,,,,,,,
38,WLTH,WEALTHFRONT,Financials,38,10.38,,,,,,,,31,9.63,,,,
39,ACT,ENACT HOLDINGS INC,Financials,39,49.43,,36,49.5,-0.00141414,41,49.549999,-0.00100906,,,,,,
40,AVO,MISSION PRODUCE INC,Consumer Staples,40,13.01,,28,13.24,-0.01737160,23,13.42,-0.01341282,,,,,,
41,AAPL,Apple Inc.,Information Technology,41,332.269989,,1,326.570007,0.01745409,,,,,,,49,319.970001,
42,PNTG,PENNANT GROUP,Health Care,42,39.200001,,5,39.299999,-0.00254448,,,,,,,,,
43,SYM,Symbotic Inc. - Class A Common Stock,,43,42.130001,,,,,,,,,,,,,
44,OXY,Occidental Petroleum,Energy,44,61.450001,,24,61.16,0.00474168,,,,,,,,,
45,IBM,IBM,Information Technology,45,243.235001,,,,,,,,,,,,,
46,TRV,Travelers Companies (The),Financials,46,375.25,,,,,,,,,,,,,
47,PPHC,PUBLIC POLICY HOLDING INC,Industrials,47,11.49,,,,,,,,,,,,,
48,TIGO,Millicom International Cellular S.A. - Common Stock,,48,96.68,,,,,,,,,,,,,
49,NAT,NORDIC AMERICAN TANKERS LTD,Energy,49,7.45,,50,7.21,0.03328710,,,,,,,,,
50,BHB,BAR HARBOR BANKSHARES,Financials,50,40.610001,,,,,,,,,,,,,
