rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,VERA,VERA THERAPEUTICS CLASS A,Health Care,94.0,优先Call候选,35.049999,55.23,2.32,0.04564745,0.00128547,0.16911271,54.4,77.71,70.6,80.74,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.4%；RSI 53.4；extension 0.5ATR；量能 1.7x；MACD 不转弱；4H辅助 0.0
2,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,94.0,优先Call候选,192.610001,52.96,1.66,0.01485857,-0.02382037,0.02115367,54.4,53.94,69.9,80.64,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 53.0；extension 0.3ATR；量能 1.7x；MACD 不转弱；日线辅助 72.0
3,PDLB,PONCE FINANCIAL GROUP INC,Financials,94.0,优先Call候选,20.540001,54.51,1.51,0.00760368,0.00244026,-0.00484486,73.0,53.42,69.9,80.74,100.0,100.0,mixed_sideways,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 54.5；extension 0.6ATR；量能 1.5x；MACD 不转弱；日线辅助 61.0；MACD 新金叉
4,MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,94.0,优先Call候选,79.379997,58.13,2.0,0.04392420,0.02024288,-0.10264529,67.6,39.83,64.3,80.0,100.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.1%；RSI 53.4；extension 0.6ATR；量能 1.2x；MACD 不转弱；4H辅助 84.0；MACD 新金叉
5,PTGX,PROTAGONIST THERAPEUTICS,Health Care,90.0,优先Call候选,148.179993,52.79,0.94,0.01604496,-0.00470185,-0.02513162,67.6,53.38,62.2,80.74,68.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 52.8；extension 0.3ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
6,CNC,Centene Corporation,Health Care,90.0,优先Call候选,66.410004,53.76,0.89,0.00621218,-0.02366941,-0.00984041,79.6,53.6,62.2,80.44,68.0,100.0,fresh_bullish_cross,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 53.8；extension 0.4ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0；EMA9/26 新多头交叉
7,IBM,IBM,Information Technology,90.0,优先Call候选,243.235001,62.79,1.27,0.02908699,0.03645393,0.03074415,65.2,71.32,100.0,80.44,100.0,100.0,mixed_sideways,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.3%；RSI 56.8；extension 1.2ATR；量能 0.8x；MACD 不转弱；4H辅助 69.0；MACD 保持多头
8,CI,Cigna,Health Care,90.0,优先Call候选,280.779999,51.79,0.97,0.00425624,-0.01928044,0.01233060,54.4,48.09,69.9,66.8,68.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 51.8；extension 0.2ATR；量能 1.0x；MACD 不转弱；日线辅助 0.0
9,FBNC,FIRST BANCORP,Financials,90.0,优先Call候选,64.300003,50.26,0.95,0.00578763,0.00015558,-0.02101092,90.4,40.53,69.9,66.8,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.0%；RSI 50.3；extension 0.0ATR；量能 0.9x；MACD 不转弱；日线辅助 69.0；EMA9/26 新多头交叉；MACD 保持多头
10,PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,90.0,优先Call候选,45.799999,52.16,1.15,0.00703604,-0.00348129,-0.01058548,87.7,57.87,62.2,80.74,100.0,100.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 52.2；extension 0.2ATR；量能 1.1x；MACD 不转弱；日线辅助 71.0；EMA 早期转强；MACD 保持多头
11,SRCE,1ST SOURCE,Financials,90.0,优先Call候选,87.160004,55.42,0.84,0.01207618,0.00530573,-0.01525249,90.4,53.16,69.9,80.74,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.1%；RSI 55.4；extension 0.7ATR；量能 0.8x；MACD 不转弱；日线辅助 0.0；EMA9/26 新多头交叉；MACD 保持多头
12,FSBC,FIVE STAR BANCORP,Financials,90.0,优先Call候选,46.41,53.11,0.96,0.00270066,0.00064681,-0.01746588,87.7,42.52,69.9,80.74,68.0,100.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 53.1；extension 0.3ATR；量能 1.0x；MACD 不转弱；日线辅助 85.0；EMA 早期转强；MACD 保持多头
13,CMRE,COSTAMARE,Industrials,90.0,优先Call候选,15.29,52.18,1.17,0.03520650,-0.00714286,0.07904023,54.4,68.97,72.7,80.74,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 52.2；extension 0.3ATR；量能 1.2x；MACD 不转弱；日线辅助 66.0
14,ALRS,ALERUS FINANCIAL CORP,Financials,90.0,优先Call候选,33.27,52.92,0.86,0.01649863,-0.00209958,-0.01684397,54.4,53.11,62.2,80.74,68.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 52.9；extension 0.4ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0
15,MBIN,MERCHANTS BANCORP,Financials,90.0,优先Call候选,53.150002,52.47,0.95,0.01295981,0.01064845,-0.03117023,65.2,40.67,69.9,80.0,68.0,100.0,mixed_sideways,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 52.5；extension 0.2ATR；量能 1.0x；MACD 不转弱；日线辅助 0.0；MACD 保持多头
16,HSTM,HEALTHSTREAM,Health Care,90.0,优先Call候选,29.110001,52.36,0.93,0.01375591,-0.02151257,0.02717011,54.4,54.27,81.1,80.74,68.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 52.4；extension 0.2ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0
17,MCBS,METROCITY BANKSHARES INC,Financials,90.0,优先Call候选,35.5,53.02,1.06,0.01082007,-0.00168732,-0.01552970,67.6,42.54,62.2,80.74,100.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 53.0；extension 0.4ATR；量能 1.1x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
18,LOGI,Logitech International S.A. - Registered Shares,,89.0,优先Call候选,102.699997,59.22,0.81,0.02321405,0.00933658,-0.00561582,90.4,47.47,69.9,80.0,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.2%；RSI 54.8；extension 0.9ATR；量能 1.4x；MACD 不转弱；4H辅助 84.0；EMA9/26 新多头交叉；MACD 保持多头
