current_rank,ticker,name,sector,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return
1,HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,1,308.80899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BSRR,SIERRA BANCORP,Financials,2,40.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UNTY,UNITY BANCORP INC,Financials,3,59.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,WRLD,WORLD ACCEPTANCE CORP,Financials,4,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,190.619995,,,,,,,,,,,,,,,,
5,RIOT,RIOT PLATFORMS,Information Technology,5,22.7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NWBI,NORTHWEST BANCSHARES INC,Financials,6,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,7,285.390015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,8,16.155001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,SYM,Symbotic Inc. - Class A Common Stock,,9,43.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ANET,Arista Networks,Information Technology,10,199.085007,,,,,,,,,,,,,,,,,,,,1,202.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AVBP,ARRIVENT BIOPHARMA,Health Care,11,30.879999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,LOPE,"Grand Canyon Education, Inc. - Common Stock",,12,152.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AVT,"Avnet, Inc. - Common Stock",,13,92.989998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,CCI,Crown Castle,Real Estate,14,76.650002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,CXW,CORECIVIC REIT,Industrials,15,34.805,,,,,,,,,,,,,,,,,,,,49,33.974998,,,,,,,,26,33.599998,,,,,,,,,,,,,,,,,,,,,,,,,
16,SFST,SOUTHERN FIRST BANCSHARES INC,Financials,16,63.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,DK,DELEK US HOLDINGS INC,Energy,17,76.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,TRDA,ENTRADA THERAPEUTICS,Health Care,18,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,CHMG,CHEMUNG FINANCIAL CORP,Financials,19,84.199997,,,,,27,83.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,BEN,Franklin Resources,Financials,20,34.700001,,,,,,,,,,,,,,,,,,,,39,35.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,TWIN,TWIN DISC INC,Industrials,21,24.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,NKTR,NEKTAR THERAPEUTICS,Health Care,22,76.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,23,21.950001,,4,22.07,-0.00543720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,SOLS,Solstice Advanced Materials Inc. - Common Stock,,24,64.925003,,,,,,,,,,,44,63.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,SMCI,Supermicro,Information Technology,25,40.809898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,31.6,
26,HNRG,HALLADOR ENERGY,Utilities,26,17.049999,,,,,,,,,,,,,,,,,,,,,,,2,16.360001,,40,15.96,0.02506272,,,,,,,39,16.190001,,,,,,,,,,,,,,,,,,,
27,FDBC,FIDELITY D AND D BANCORP INC,Financials,27,55.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ANDE,ANDERSONS INC,Consumer Staples,28,71.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,GENC,GENCOR INDUSTRIES INC,Industrials,29,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,NWE,NORTHWESTERN ENERGY GROUP,Utilities,30,72.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,BKH,BLACK HILLS CORP,Utilities,31,74.495003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,CCNE,CNB FINANCIAL CORP,Financials,32,34.5411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,AVLN,AVALYN PHARMA INC,Health Care,33,38.099998,,16,37.389999,0.01898901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ADM,Archer Daniels Midland,Consumer Staples,34,84.550003,,,,,,,,5,84.550003,,18,81.300003,0.03997540,,,,,,,,,,,,,,,,,,,,,,,,,7,83.040001,,,,,,,,,,,,,,,,
35,CELC,CELCUITY,Health Care,35,96.495003,,45,95.699997,0.00830727,7,96.199997,-0.00519751,,,,,,,,,,,,,37,95.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,SBAC,SBA Communications,Real Estate,36,191.145004,,,,,,,,20,188.809998,,6,189.660004,-0.00448174,7,190.949997,-0.00675566,36,186.960007,0.02134141,11,185.979996,0.00526944,,,,17,185.070007,,,,,,,,,,,,,,23,184.214996,,25,186.005005,-0.00962345,,,,,,,,,
37,FRST,PRIMIS FINANCIAL CORP,Financials,37,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,16.59,,,,
38,FBNC,FIRST BANCORP,Financials,38,64.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,IDCC,INTERDIGITAL INC,Information Technology,39,341.040009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,FCCO,FIRST COMMUNITY CORP,Financials,40,34.02,,22,34.560001,-0.01562503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,IMAX,IMAX,Communication,41,52.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,KGS,KODIAK GAS SERVICES INC,Energy,42,63.915001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,64.360001,,,,,,,,,,,,,,,,
43,HY,HYSTER YALE INC CLASS A,Industrials,43,35.834999,,,,,,,,,,,,,,,,,10,34.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CMC,COMMERCIAL METALS,Materials,44,70.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,MNSB,MAINSTREET BANCSHARES,Financials,45,25.325001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24.49,
46,QCRH,QCR HOLDINGS INC,Financials,46,102.294998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,FCX,Freeport-McMoRan,Materials,47,77.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,70.68,,,,,,,,,,,,,,,,,,,,,,
48,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,48,47.060001,,2,46.939999,0.00255650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,MRX,MAREX GROUP LTD,Financials,49,77.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PBF,PBF ENERGY CLASS A,Energy,50,77.010002,,,,,,,,40,74.989403,,47,72.949997,0.02795622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
