rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,CLX,2026-06-26,2026-06-30,2026-09-11,86.043503,-0.09845451386306558,100.0,TRIM,True,8,硬止损: 持仓相对成本约 -9.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.7%; 动能转弱: 20日跌幅 -19.2%; 动能转弱: RSI 21.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -20.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.20514084988452652,-0.08745888124447043,-0.1923831219036689,21.18951356042227,exit-risk-trends.html#ticker-clx
2,FTV,2026-07-06,2026-07-06,2026-09-11,55.025002,-0.13482698537191773,100.0,TRIM,True,17,硬止损: 持仓相对成本约 -13.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.4%; 动能转弱: 20日跌幅 -11.0%; 动能转弱: RSI 32.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1414416377869644,-0.044207017543859695,-0.10977186361799285,32.09642216523417,exit-risk-trends.html#ticker-ftv
3,IBM,2026-07-02,2026-07-02,2026-09-10,234.070007,-0.19152384673515588,100.0,TRIM,True,41,硬止损: 持仓相对成本约 -19.2%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 49.1 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -23.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.23539018333077144,0.010228787357299929,-0.008093859786318491,49.14056914812615,exit-risk-trends.html#ticker-ibm
4,IP,2026-06-26,2026-06-30,2026-09-10,34.2799,-0.10026504463333574,100.0,TRIM,True,9,硬止损: 持仓相对成本约 -10.0%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.6%; 动能转弱: 20日跌幅 -16.7%; 动能转弱: RSI 29.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -22.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.22250170106600142,-0.0556501117258984,-0.16675010128220968,29.561730128159,exit-risk-trends.html#ticker-ip
5,IR,2026-06-26,2026-06-30,2026-09-10,73.065002,-0.10885469225160849,100.0,TRIM,True,18,硬止损: 持仓相对成本约 -10.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -13.8%; 动能转弱: RSI 30.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -18.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.18816664444444442,-0.02579997333333328,-0.1379778164705564,30.48483243366705,exit-risk-trends.html#ticker-ir
6,KMB,2026-07-06,2026-07-06,2026-09-11,98.0,-0.13282011976249675,100.0,TRIM,True,4,硬止损: 持仓相对成本约 -13.3%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.2%; 动能转弱: 20日跌幅 -11.5%; 动能转弱: RSI 28.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.14589505222058663,-0.09217227676254591,-0.11472445658693198,28.052014737295906,exit-risk-trends.html#ticker-kmb
7,PYPL,2026-07-06,2026-07-06,2026-09-11,53.740002,0.19183858948769106,100.0,WATCH,True,8,利润保护: 曾有较大盈利但63日高点回撤 -13.7%; 利润保护: 收盘 $53.74 跌破 3ATR 动态保护线 $56.62; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.4%; 动能转弱: 20日跌幅 -11.3%; 动能转弱: RSI 42.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -13.7%,-0.1373996330240712,-0.05420623020063364,-0.11305492655553728,42.706519044677634,exit-risk-trends.html#ticker-pypl
8,RCL,2026-06-26,2026-06-30,2026-09-11,261.0,-0.17803041973366418,100.0,SELL_NOW,True,19,硬止损: 持仓相对成本约 -17.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -15.8%; 动能转弱: RSI 25.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -20.3%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.9% 后收阴回落，收盘位于日内区间 23%,-0.20285874522886904,-0.017134205255546764,-0.15773849300150866,25.85492245650731,exit-risk-trends.html#ticker-rcl
9,VRT,2026-07-02,2026-07-02,2026-09-11,256.656006,-0.14598873039626237,100.0,TRIM,True,3,硬止损: 持仓相对成本约 -14.6%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 动能转弱: 5日跌幅 -4.5%; 动能转弱: 20日跌幅 -10.6%; 动能转弱: RSI 45.0 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -28.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.28300365277414485,-0.045285055941322594,-0.1059462857782979,44.97526742778667,exit-risk-trends.html#ticker-vrt
10,XE,2026-07-02,2026-07-02,2026-09-11,15.23,-0.11812391430225821,100.0,TRIM,True,26,硬止损: 持仓相对成本约 -11.8%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -14.8%; 动能转弱: 20日跌幅 -33.0%; 动能转弱: RSI 38.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -33.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3343531177601887,-0.1482102431884924,-0.32996040475142985,38.14694005840495,exit-risk-trends.html#ticker-xe
11,BAX,2026-07-06,2026-07-06,2026-09-11,24.049999,0.06510181576616492,98.0,SELL_NOW,True,5,利润保护: 收盘 $24.05 跌破 3ATR 动态保护线 $25.85; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.9%; 动能转弱: 20日跌幅 -11.1%; 动能转弱: RSI 36.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -15.2%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.9% 后收阴回落，收盘位于日内区间 7%,-0.151675520282187,-0.059444700821274954,-0.11090573422941719,36.711795484120096,exit-risk-trends.html#ticker-bax
