rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,WRLD,WORLD ACCEPTANCE CORP,Financials,100.0,强共识候选,190.759995,51.44,2.03,-0.00068104,0.01511280,0.03258628,87.7,58.81,100.0,68.21,100.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 8 个榜单触发；平均名次 #23.1；最高分 100.0；Aster v2 · Balanced Call #9；单一趋势 · Trend Relay #10；Aster Call #11；Aster v3 · Quality Momentum #12；Aster v5 · Risk Adjusted #19；Aster v4 · Tactical Breakout #27；单一信号 · 4H EMA 三线翻转 #48；单一信号 · EMA Candle Capture #49
2,HAL,Halliburton,Energy,100.0,强共识候选,35.84,64.93,0.87,0.04034830,0.01515366,0.13813909,82.9,77.4,91.6,81.84,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #8.9；最高分 100.0；Aster v3 · Quality Momentum #3；单一信号 · EMA Candle Capture #3；单一趋势 · Trend Relay #4；Aster v5 · Risk Adjusted #6；Aster v2 · Balanced Call #8；Aster Call #16；Aster v4 · Tactical Breakout #22
3,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,100.0,强共识候选,135.179993,61.29,0.32,0.04766329,0.03669611,0.06558404,98.2,75.07,91.6,83.28,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #7.9；最高分 94.2；Aster v5 · Risk Adjusted #1；单一信号 · 4H EMA 三线翻转 #1；Aster v3 · Quality Momentum #2；Aster Call #3；Aster v2 · Balanced Call #3；Aster v4 · Tactical Breakout #8；单一趋势 · Trend Relay #37
4,FTNT,Fortinet,Information Technology,100.0,强共识候选,164.110001,57.21,0.92,0.04170375,0.07482728,0.07020118,90.4,61.2,91.6,83.28,68.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #14.2；最高分 100.0；单一趋势 · Trend Relay #1；Aster v5 · Risk Adjusted #9；Aster v2 · Balanced Call #10；Aster v3 · Quality Momentum #11；Aster Call #15；单一信号 · 4H EMA 三线翻转 #39
5,EXE,Expand Energy,Energy,100.0,强共识候选,98.360001,61.14,0.32,0.01872042,0.01753478,0.08325989,82.9,61.18,100.0,83.28,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #35.3；最高分 94.0；Aster v4 · Tactical Breakout #25；单一趋势 · Trend Relay #29；Aster v2 · Balanced Call #36；Aster v5 · Risk Adjusted #38；Aster v3 · Quality Momentum #39；Aster Call #45
6,ADSK,Autodesk,Information Technology,100.0,强共识候选,260.535004,57.82,1.46,0.02294948,0.02214683,0.10927326,82.9,61.93,100.0,83.28,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #6.5；最高分 100.0；Aster v2 · Balanced Call #2；单一趋势 · Trend Relay #2；Aster v5 · Risk Adjusted #5；Aster v3 · Quality Momentum #8；Aster v4 · Tactical Breakout #10；Aster Call #12
7,ALX,ALEXANDERS REIT INC,Real Estate,100.0,强共识候选,274.700012,56.51,0.26,0.01309245,0.02828061,0.04045157,90.4,79.09,100.0,81.41,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #12.8；最高分 88.7；单一信号 · 4H EMA 三线翻转 #3；Aster v3 · Quality Momentum #4；Aster v5 · Risk Adjusted #4；Aster v2 · Balanced Call #7；Aster Call #13；Aster v4 · Tactical Breakout #46
8,QCOM,Qualcomm,Information Technology,100.0,强共识候选,164.030594,54.68,0.37,0.00159119,0.02234776,0.07921961,87.7,73.31,100.0,80.0,30.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 5 个榜单触发；平均名次 #18.8；最高分 94.0；Aster v3 · Quality Momentum #16；Aster v2 · Balanced Call #17；单一趋势 · Trend Relay #19；Aster v5 · Risk Adjusted #20；Aster Call #22
9,NVDA,Nvidia,Information Technology,100.0,强共识候选,225.700104,60.91,1.01,0.07501837,0.04937745,0.16568593,98.2,74.35,81.8,80.0,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #5.4；最高分 97.2；Aster v2 · Balanced Call #1；Aster Call #2；Aster v4 · Tactical Breakout #2；Aster v5 · Risk Adjusted #2；Aster v3 · Quality Momentum #20
10,FFIV,"F5, Inc.",Information Technology,100.0,强共识候选,400.130005,52.81,0.22,0.00057517,0.04491686,0.02569819,90.4,64.84,100.0,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 5 个榜单触发；平均名次 #23.4；最高分 94.0；Aster v2 · Balanced Call #19；Aster v3 · Quality Momentum #22；单一趋势 · Trend Relay #23；Aster Call #24；Aster v5 · Risk Adjusted #29
11,PANW,Palo Alto Networks,Information Technology,100.0,强共识候选,363.315002,51.42,1.05,0.07002118,0.01504487,0.12886840,92.8,57.5,91.6,66.8,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #8.4；最高分 93.2；Aster Call #4；Aster v2 · Balanced Call #4；Aster v3 · Quality Momentum #5；Aster v4 · Tactical Breakout #13；Aster v5 · Risk Adjusted #16
12,WFRD,Weatherford International plc - Ordinary shares,,100.0,强共识候选,92.900002,60.02,0.46,0.05592179,0.01741325,0.10450601,92.8,68.76,91.6,83.28,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #13.6；最高分 90.1；Aster v3 · Quality Momentum #6；Aster Call #7；Aster v5 · Risk Adjusted #8；Aster v2 · Balanced Call #11；Aster v4 · Tactical Breakout #36
13,TENB,TENABLE HOLDINGS,Information Technology,100.0,强共识候选,37.34,58.25,1.44,0.10965818,0.10866983,0.12503770,92.8,80.53,68.6,83.28,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #16.4；最高分 95.3；Aster Call #1；Aster v5 · Risk Adjusted #10；Aster v2 · Balanced Call #12；Aster v3 · Quality Momentum #17；单一信号 · 4H EMA 三线翻转 #42
14,SBAC,SBA Communications,Real Estate,100.0,强共识候选,190.102798,63.62,0.32,0.02266286,0.04394724,0.04046188,75.1,75.25,100.0,83.28,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,共识Agent：同日被 5 个榜单触发；平均名次 #33.0；最高分 94.0；Aster v3 · Quality Momentum #24；Aster v5 · Risk Adjusted #24；Aster v2 · Balanced Call #38；单一趋势 · Trend Relay #39；单一信号 · EMA Candle Capture #40
